year,material,region,recycling_rate,remanufacturing_rate,disposal_rate
2064,zinc,RoW,0.6730670835485262,0.02,0.3069329164514738
2065,nickel,China,0.8739843125907891,0.02,0.1060156874092108
2065,nickel,EU27,0.5217139638921928,0.02,0.4582860361078071
2065,nickel,RoW,0.736244791718061,0.02,0.243755208281939
2065,tin,China,0.8038524767966782,0.02,0.1761475232033218
2065,tin,EU27,0.562513214631448,0.02,0.417486785368552
2065,tin,RoW,0.5590074523811644,0.02,0.4209925476188355
2065,zinc,China,0.6944161080161984,0.02,0.2855838919838016
2065,zinc,EU27,0.6224959329834554,0.02,0.3575040670165446
2065,zinc,RoW,0.6747674254744126,0.02,0.3052325745255874
2066,nickel,China,0.8760940764949696,0.02,0.1039059235050303
2066,nickel,EU27,0.5231064631846023,0.02,0.4568935368153977
2066,nickel,RoW,0.7380220578129216,0.02,0.2419779421870783
2066,tin,China,0.8057929451957097,0.02,0.1742070548042903
2066,tin,EU27,0.5639057139238575,0.02,0.4160942860761425
2066,tin,RoW,0.5603999516735739,0.02,0.419600048326426
2066,zinc,China,0.6960924013066707,0.02,0.2839075986933292
2066,zinc,EU27,0.6239986137878906,0.02,0.3560013862121094
2066,zinc,RoW,0.6763962876146983,0.02,0.3036037123853017
2067,nickel,China,0.8781106514163425,0.02,0.1018893485836575
2067,nickel,EU27,0.5244374553138819,0.02,0.4555625446861181
2067,nickel,RoW,0.7397208214652906,0.02,0.2402791785347094
2067,tin,China,0.8076477024514621,0.02,0.1723522975485379
2067,tin,EU27,0.5652367060531371,0.02,0.4147632939468628
2067,tin,RoW,0.5617309438028535,0.02,0.4182690561971465
2067,zinc,China,0.6976946521574573,0.02,0.2823053478425427
2067,zinc,EU27,0.6254349206746695,0.02,0.3545650793253304
2067,zinc,RoW,0.67795320236519,0.02,0.30204679763481
2068,nickel,China,0.880034053121121,0.02,0.0999659468788789
2068,nickel,EU27,0.5257069506861444,0.02,0.4542930493138556
2068,nickel,RoW,0.7413410959566338,0.02,0.2386589040433662
2068,tin,China,0.8094167630650079,0.02,0.1705832369349921
2068,tin,EU27,0.5665062014253995,0.02,0.4134937985746004
2068,tin,RoW,0.563000439175116,0.02,0.416999560824884
2068,zinc,China,0.6992228730954565,0.02,0.2807771269045435
2068,zinc,EU27,0.626804864873289,0.02,0.3531951351267109
2068,zinc,RoW,0.6794381818983344,0.02,0.3005618181016656
2069,nickel,China,0.8818648638592419,0.02,0.0981351361407581
2069,nickel,EU27,0.5269153336015584,0.02,0.4530846663984416
2069,nickel,RoW,0.7428833717745683,0.02,0.2371166282254317
2069,tin,China,0.811100662564327,0.02,0.168899337435673
2069,tin,EU27,0.5677145843408136,0.02,0.4122854156591864
2069,tin,RoW,0.56420882209053,0.02,0.4157911779094699
2069,zinc,China,0.7006775267419407,0.02,0.2793224732580592
2069,zinc,EU27,0.62810886109167,0.02,0.35189113890833
2069,zinc,RoW,0.6808516757454157,0.02,0.2991483242545842
2070,nickel,China,0.8836041744898894,0.02,0.0963958255101106
2070,nickel,EU27,0.5280633240556836,0.02,0.4519366759443164
2070,nickel,RoW,0.7443485678593791,0.02,0.2356514321406209
2070,tin,China,0.8127004042739009,0.02,0.1672995957260991
2070,tin,EU27,0.5688625747949387,0.02,0.4111374252050612
2070,tin,RoW,0.5653568125446551,0.02,0.4146431874553449
2070,zinc,China,0.7020594798289304,0.02,0.2779405201710696
2070,zinc,EU27,0.6293476862950234,0.02,0.3506523137049766
2070,zinc,RoW,0.6821945261140491,0.02,0.2978054738859509
2071,nickel,China,0.885253525263046,0.02,0.0947464747369539
2071,nickel,EU27,0.5291519386537458,0.02,0.4508480613462542
2071,nickel,RoW,0.7457379817183682,0.02,0.2342620182816317
2071,tin,China,0.8142174048481771,0.02,0.1657825951518229
2071,tin,EU27,0.5699511893930009,0.02,0.410048810606999
2071,tin,RoW,0.5664454271427174,0.02,0.4135545728572826
2071,zinc,China,0.7033699561477259,0.02,0.2766300438522741
2071,zinc,EU27,0.6305224375274678,0.02,0.3494775624725321
2071,zinc,RoW,0.6834679221680446,0.02,0.2965320778319553
2072,nickel,China,0.8868148466574628,0.02,0.0931851533425372
2072,nickel,EU27,0.5301824515621528,0.02,0.4498175484378471
2072,nickel,RoW,0.7470532395877342,0.02,0.2329467604122658
2072,tin,China,0.8156534398569257,0.02,0.1643465601430742
2072,tin,EU27,0.570981702301408,0.02,0.409018297698592
2072,tin,RoW,0.5674759400511245,0.02,0.4125240599488755
2072,zinc,China,0.7046104895422663,0.02,0.2753895104577336
2072,zinc,EU27,0.631634489773833,0.02,0.348365510226167
2072,zinc,RoW,0.6846733543508327,0.02,0.2953266456491673
2073,nickel,China,0.8882904014681807,0.02,0.0917095985318192
2073,nickel,EU27,0.5311563562847451,0.02,0.4488436437152548
2073,nickel,RoW,0.7482962476470725,0.02,0.2317037523529275
2073,tin,China,0.8170105905198808,0.02,0.1629894094801192
2073,tin,EU27,0.5719556070240003,0.02,0.4080443929759997
2073,tin,RoW,0.5684498447737167,0.02,0.4115501552262832
2073,zinc,China,0.7057828778953088,0.02,0.2742171221046912
2073,zinc,EU27,0.6326854547114567,0.02,0.3473145452885433
2073,zinc,RoW,0.6858125696736146,0.02,0.2941874303263854
2074,nickel,China,0.8896827291232604,0.02,0.0903172708767395
2074,nickel,EU27,0.532075328910383,0.02,0.447924671089617
2074,nickel,RoW,0.7494691451117634,0.02,0.2305308548882365
2074,tin,China,0.8182911924917062,0.02,0.1617088075082937
2074,tin,EU27,0.5728745796496382,0.02,0.4071254203503618
2074,tin,RoW,0.5693688173993545,0.02,0.4106311826006454
2074,zinc,China,0.7068891388858038,0.02,0.2731108611141961
2074,zinc,EU27,0.6336771410497368,0.02,0.3463228589502631
2074,zinc,RoW,0.6868875287245957,0.02,0.2931124712754043
2075,nickel,China,0.8909945929997054,0.02,0.0890054070002945
2075,nickel,EU27,0.5329411933400793,0.02,0.4470588066599207
2075,nickel,RoW,0.7505742598518811,0.02,0.2294257401481189
2075,tin,China,0.8194977874054917,0.02,0.1605022125945082
2075,tin,EU27,0.5737404440793344,0.02,0.4062595559206655
2075,tin,RoW,0.5702346818290509,0.02,0.4097653181709491
2075,zinc,China,0.7079314681292516,0.02,0.2720685318707484
2075,zinc,EU27,0.6346115170058615,0.02,0.3453884829941385
2075,zinc,RoW,0.6879003649937704,0.02,0.2920996350062296
2076,nickel,China,0.8922289313104823,0.02,0.0877710686895176
2076,nickel,EU27,0.5337558888711503,0.02,0.4462441111288496
2076,nickel,RoW,0.751614067019396,0.02,0.2283859329806039
2076,tin,China,0.8206330777007852,0.02,0.1593669222992148
2076,tin,EU27,0.5745551396104055,0.02,0.4054448603895945
2076,tin,RoW,0.571049377360122,0.02,0.408950622639878
2076,zinc,China,0.708912200155441,0.02,0.271087799844559
2076,zinc,EU27,0.6354906753240543,0.02,0.3445093246759456
2076,zinc,RoW,0.6888533469548063,0.02,0.2911466530451937
2077,nickel,China,0.8933888119536579,0.02,0.086611188046342
2077,nickel,EU27,0.5345214403964661,0.02,0.4454785596035339
2077,nickel,RoW,0.7525911510130678,0.02,0.2274088489869321
2077,tin,China,0.8216998850958075,0.02,0.1583001149041925
2077,tin,EU27,0.5753206911357213,0.02,0.4046793088642787
2077,tin,RoW,0.5718149288854377,0.02,0.4081850711145622
2077,zinc,China,0.7098337725342515,0.02,0.2701662274657485
2077,zinc,EU27,0.6363168011168421,0.02,0.3436831988831579
2077,zinc,RoW,0.6897488432059153,0.02,0.2902511567940846
2078,nickel,China,0.8944773915545826,0.02,0.0855226084454173
2078,nickel,EU27,0.5352399313712218,0.02,0.4447600686287781
2078,nickel,RoW,0.7535081709755607,0.02,0.2264918290244393
2078,tin,China,0.8227011129162469,0.02,0.1572988870837531
2078,tin,EU27,0.576039182110477,0.02,0.403960817889523
2078,tin,RoW,0.5725334198601935,0.02,0.4074665801398065
2078,zinc,China,0.7106986933330003,0.02,0.2693013066669997
2078,zinc,EU27,0.6370921426928202,0.02,0.3429078573071797
2078,zinc,RoW,0.6905892908480046,0.02,0.2894107091519954
2079,nickel,China,0.8954978787946104,0.02,0.0845021212053896
2079,nickel,EU27,0.535913479608935,0.02,0.444086520391065
2079,nickel,RoW,0.7543678299015406,0.02,0.2256321700984594
2079,tin,China,0.8236397123666238,0.02,0.1563602876333762
2079,tin,EU27,0.5767127303481902,0.02,0.4032872696518098
2079,tin,RoW,0.5732069680979066,0.02,0.4067930319020933
2079,zinc,China,0.7115095119796183,0.02,0.2684904880203816
2079,zinc,EU27,0.6378189854375094,0.02,0.3421810145624906
2079,zinc,RoW,0.6913771671722853,0.02,0.2886228328277147
2080,nickel,China,0.8964535020054929,0.02,0.0835464979945071
2080,nickel,EU27,0.5365442158928988,0.02,0.4434557841071012
2080,nickel,RoW,0.7551728473391781,0.02,0.2248271526608219
2080,tin,China,0.8245186527250328,0.02,0.1554813472749672
2080,tin,EU27,0.577343466632154,0.02,0.402656533367846
2080,tin,RoW,0.5738377043818704,0.02,0.4061622956181295
2080,zinc,China,0.7122687935150773,0.02,0.2677312064849226
2080,zinc,EU27,0.6384996287324394,0.02,0.3415003712675606
2080,zinc,RoW,0.6921149646412345,0.02,0.2878850353587655
2081,nickel,China,0.8973474809166226,0.02,0.0826525190833773
2081,nickel,EU27,0.5371342653286251,0.02,0.4428657346713749
2081,nickel,RoW,0.7559259355900118,0.02,0.2240740644099882
2081,tin,China,0.8253408953574953,0.02,0.1546591046425046
2081,tin,EU27,0.5779335160678802,0.02,0.4020664839321197
2081,tin,RoW,0.5744277538175967,0.02,0.4055722461824033
2081,zinc,China,0.7129790961454243,0.02,0.2670209038545756
2081,zinc,EU27,0.6391363658321039,0.02,0.3408636341678961
2081,zinc,RoW,0.6928051690758007,0.02,0.2871948309241993
2082,nickel,China,0.8981830023712558,0.02,0.0818169976287441
2082,nickel,EU27,0.5376857313159159,0.02,0.4423142686840841
2082,nickel,RoW,0.7566297792522839,0.02,0.2233702207477161
2082,tin,China,0.8261093713828059,0.02,0.153890628617194
2082,tin,EU27,0.5784849820551711,0.02,0.4015150179448289
2082,tin,RoW,0.5749792198048875,0.02,0.4050207801951124
2082,zinc,China,0.7136429519473327,0.02,0.2663570480526672
2082,zinc,EU27,0.6397314665678226,0.02,0.3402685334321773
2082,zinc,RoW,0.6934502409068959,0.02,0.2865497590931041
2083,nickel,China,0.8989631997756848,0.02,0.0810368002243151
2083,nickel,EU27,0.538200681984782,0.02,0.441799318015218
2083,nickel,RoW,0.757287017908914,0.02,0.222712982091086
2083,tin,China,0.8268269627707812,0.02,0.1531730372292188
2083,tin,EU27,0.5789999327240372,0.02,0.4010000672759628
2083,tin,RoW,0.5754941704737536,0.02,0.4045058295262463
2083,zinc,China,0.7142628505396336,0.02,0.2657371494603664
2083,zinc,EU27,0.6402871627104019,0.02,0.3397128372895981
2083,zinc,RoW,0.6940525993089453,0.02,0.2859474006910547
2084,nickel,China,0.8996911360097494,0.02,0.0803088639902506
2084,nickel,EU27,0.5386811389159323,0.02,0.4413188610840677
2084,nickel,RoW,0.757900231731304,0.02,0.2220997682686959
2084,tin,China,0.8274964866240964,0.02,0.1525035133759036
2084,tin,EU27,0.5794803896551874,0.02,0.4005196103448125
2084,tin,RoW,0.5759746274049038,0.02,0.4040253725950962
2084,zinc,China,0.71484122550502,0.02,0.2651587744949799
2084,zinc,EU27,0.6408056357981318,0.02,0.3391943642018682
2084,zinc,RoW,0.6946146090057934,0.02,0.2853853909942065
2085,nickel,China,0.9003697895056141,0.02,0.0796302104943859
2085,nickel,EU27,0.5391290679524042,0.02,0.4408709320475957
2085,nickel,RoW,0.7584719297520964,0.02,0.2215280702479035
2085,tin,China,0.8281206823741556,0.02,0.1518793176258444
2085,tin,EU27,0.5799283186916594,0.02,0.4000716813083406
2085,tin,RoW,0.5764225564413759,0.02,0.4035774435586241
2085,zinc,China,0.7153804433290711,0.02,0.2646195566709288
2085,zinc,EU27,0.6412890072213882,0.02,0.3387109927786118
2085,zinc,RoW,0.6951385695227007,0.02,0.2848614304772993
2086,nickel,China,0.901002043192026,0.02,0.078997956807974
2086,nickel,EU27,0.5395463719024847,0.02,0.4404536280975153
2086,nickel,RoW,0.759004540551809,0.02,0.220995459448191
2086,tin,China,0.8287022016125037,0.02,0.1512977983874962
2086,tin,EU27,0.5803456226417398,0.02,0.3996543773582601
2086,tin,RoW,0.5768398603914563,0.02,0.4031601396085437
2086,zinc,China,0.715882794616013,0.02,0.264117205383987
2086,zinc,EU27,0.6417393303481711,0.02,0.3382606696518289
2086,zinc,RoW,0.6956267066506568,0.02,0.2843732933493431
2087,nickel,China,0.9015906760009812,0.02,0.0784093239990188
2087,nickel,EU27,0.5399348849338884,0.02,0.4400651150661115
2087,nickel,RoW,0.7595004051040491,0.02,0.2204995948959508
2087,tin,China,0.8292436002790311,0.02,0.1507563997209689
2087,tin,EU27,0.5807341356731436,0.02,0.3992658643268564
2087,tin,RoW,0.57722837342286,0.02,0.4027716265771399
2087,zinc,China,0.716350487340421,0.02,0.263649512659579
2087,zinc,EU27,0.6421585844747231,0.02,0.3378414155252769
2087,zinc,RoW,0.6960811658890282,0.02,0.2839188341109717
2088,nickel,China,0.9021383566408344,0.02,0.0778616433591656
2088,nickel,EU27,0.5402963684638467,0.02,0.4397036315361533
2088,nickel,RoW,0.7599617715299765,0.02,0.2200382284700235
2088,tin,China,0.8297473329347517,0.02,0.1502526670652483
2088,tin,EU27,0.5810956192031018,0.02,0.3989043807968981
2088,tin,RoW,0.5775898569528183,0.02,0.4024101430471817
2088,zinc,China,0.7167856418997004,0.02,0.2632143581002996
2088,zinc,EU27,0.6425486703904206,0.02,0.3374513296095793
2088,zinc,RoW,0.6965040076380298,0.02,0.2834959923619702
2089,nickel,China,0.9026476393524956,0.02,0.0773523606475044
2089,nickel,EU27,0.5406325083580877,0.02,0.4393674916419122
2089,nickel,RoW,0.760390791523323,0.02,0.219609208476677
2089,tin,China,0.8302157488585399,0.02,0.1497842511414601
2089,tin,EU27,0.5814317590973429,0.02,0.3985682409026571
2089,tin,RoW,0.5779259968470594,0.02,0.4020740031529406
2089,zinc,China,0.7171902877422137,0.02,0.2628097122577862
2089,zinc,EU27,0.6429114073551244,0.02,0.3370885926448755
2089,zinc,RoW,0.6968972039222602,0.02,0.2831027960777398
2090,nickel,China,0.9031209613819232,0.02,0.0768790386180767
2090,nickel,EU27,0.5409449132626146,0.02,0.4390550867373853
2090,nickel,RoW,0.7607895182212183,0.02,0.2192104817787817
2090,tin,China,0.8306510897224394,0.02,0.1493489102775606
2090,tin,EU27,0.5817441640018698,0.02,0.3982558359981302
2090,tin,RoW,0.5782384017515863,0.02,0.4017615982484137
2090,zinc,China,0.7175663613590721,0.02,0.2624336386409278
2090,zinc,EU27,0.6432485312989591,0.02,0.3367514687010409
2090,zinc,RoW,0.6972626364393159,0.02,0.2827373635606841
2091,nickel,China,0.9035606419212568,0.02,0.0764393580787432
2091,nickel,EU27,0.5412351139048263,0.02,0.4387648860951737
2091,nickel,RoW,0.7611599053121998,0.02,0.2188400946878002
2091,tin,China,0.8310554886177637,0.02,0.1489445113822363
2091,tin,EU27,0.5820343646440814,0.02,0.3979656353559185
2091,tin,RoW,0.5785286023937979,0.02,0.4014713976062021
2091,zinc,China,0.7179157054428227,0.02,0.2620842945571773
2091,zinc,EU27,0.6435616940681348,0.02,0.3364383059318652
2091,zinc,RoW,0.697602095742284,0.02,0.2823979042577159
2092,nickel,China,0.903968882291576,0.02,0.076031117708424
2092,nickel,EU27,0.5415045632141429,0.02,0.4384954367858571
2092,nickel,RoW,0.7615038071901702,0.02,0.2184961928098298
2092,tin,China,0.8314309702231906,0.02,0.1485690297768094
2092,tin,EU27,0.582303813953398,0.02,0.3976961860466019
2092,tin,RoW,0.5787980517031145,0.02,0.4012019482968855
2092,zinc,China,0.7182400690326585,0.02,0.2617599309673415
2092,zinc,EU27,0.6438524635551179,0.02,0.336147536444882
2092,zinc,RoW,0.6979172813808436,0.02,0.2820827186191563
2093,nickel,China,0.904347767161517,0.02,0.075652232838483
2093,nickel,EU27,0.5417546371263243,0.02,0.4382453628736756
2093,nickel,RoW,0.7618229799809586,0.02,0.2181770200190414
2093,tin,China,0.8317794519255911,0.02,0.1482205480744089
2093,tin,EU27,0.5825538878655795,0.02,0.3974461121344205
2093,tin,RoW,0.579048125615296,0.02,0.400951874384704
2093,zinc,China,0.7185411084826583,0.02,0.2614588915173417
2093,zinc,EU27,0.644122324566591,0.02,0.3358776754334089
2093,zinc,RoW,0.6982098028421083,0.02,0.2817901971578916
2094,nickel,China,0.9046992666171402,0.02,0.0753007333828598
2094,nickel,EU27,0.541986635949637,0.02,0.4380133640503629
2094,nickel,RoW,0.7621190832859792,0.02,0.2178809167140208
2094,tin,China,0.8321027457238033,0.02,0.1478972542761967
2094,tin,EU27,0.5827858866888922,0.02,0.3972141133111078
2094,tin,RoW,0.5792801244386087,0.02,0.4007198755613913
2094,zinc,China,0.7188203891063804,0.02,0.2611796108936196
2094,zinc,EU27,0.644372680297717,0.02,0.335627319702283
2094,zinc,RoW,0.6984811811486862,0.02,0.2815188188513138
2095,nickel,China,0.9050252389190182,0.02,0.0749747610809817
2095,nickel,EU27,0.5422017861846045,0.02,0.4377982138153955
2095,nickel,RoW,0.7623936825048034,0.02,0.2176063174951965
2095,tin,China,0.8324025607644817,0.02,0.1475974392355183
2095,tin,EU27,0.5830010369238596,0.02,0.3969989630761403
2095,tin,RoW,0.5794952746735761,0.02,0.4005047253264239
2095,zinc,China,0.7190793873674821,0.02,0.2609206126325178
2095,zinc,EU27,0.6446048542958781,0.02,0.3353951457041219
2095,zinc,RoW,0.6987328509873153,0.02,0.2812671490126847
2096,nickel,China,0.9053274338021212,0.02,0.0746725661978787
2096,nickel,EU27,0.5424012427020172,0.02,0.4375987572979828
2096,nickel,RoW,0.7626482516149845,0.02,0.2173517483850155
2096,tin,China,0.8326805063771868,0.02,0.1473194936228131
2096,tin,EU27,0.5832004934412723,0.02,0.3967995065587276
2096,tin,RoW,0.5796947311909888,0.02,0.4003052688090112
2096,zinc,China,0.7193194935016125,0.02,0.2606805064983875
2096,zinc,EU27,0.6448200928110208,0.02,0.3351799071889791
2096,zinc,RoW,0.6989661632565694,0.02,0.2810338367434306
2097,nickel,China,0.9056074961924544,0.02,0.0743925038075454
2097,nickel,EU27,0.5425860911960106,0.02,0.4374139088039893
2097,nickel,RoW,0.7628841763029549,0.02,0.2171158236970451
2097,tin,China,0.8329380954927851,0.02,0.1470619045072149
2097,tin,EU27,0.5833853419352658,0.02,0.3966146580647341
2097,tin,RoW,0.5798795796849823,0.02,0.4001204203150177
2097,zinc,China,0.7195420144694322,0.02,0.2604579855305677
2097,zinc,EU27,0.6450195674428335,0.02,0.3349804325571665
2097,zinc,RoW,0.6991823879363205,0.02,0.2808176120636795
2098,nickel,China,0.905866970231412,0.02,0.074133029768588
2098,nickel,EU27,0.5427573508402442,0.02,0.4372426491597557
2098,nickel,RoW,0.7631027573541435,0.02,0.2168972426458565
2098,tin,China,0.8331767483448735,0.02,0.1468232516551264
2098,tin,EU27,0.5835566015794994,0.02,0.3964433984205006
2098,tin,RoW,0.5800508393292159,0.02,0.3999491606707841
2098,zinc,China,0.7197481771541261,0.02,0.2602518228458739
2098,zinc,EU27,0.6452043780070952,0.02,0.3347956219929048
2098,zinc,RoW,0.6993827171947778,0.02,0.2806172828052221
2099,nickel,China,0.905866970231412,0.02,0.074133029768588
2099,nickel,EU27,0.5427573508402442,0.02,0.4372426491597557
2099,nickel,RoW,0.7631027573541435,0.02,0.2168972426458565
2099,tin,China,0.8331767483448735,0.02,0.1468232516551264
2099,tin,EU27,0.5835566015794994,0.02,0.3964433984205006
2099,tin,RoW,0.5800508393292159,0.02,0.3999491606707841
2099,zinc,China,0.7197481771541261,0.02,0.2602518228458739
2099,zinc,EU27,0.6452043780070952,0.02,0.3347956219929048
2099,zinc,RoW,0.6993827171947778,0.02,0.2806172828052221
2100,nickel,China,0.905866970231412,0.02,0.074133029768588
2100,nickel,EU27,0.5427573508402442,0.02,0.4372426491597557
2100,nickel,RoW,0.7631027573541435,0.02,0.2168972426458565
2100,tin,China,0.8331767483448735,0.02,0.1468232516551264
2100,tin,EU27,0.5835566015794994,0.02,0.3964433984205006
2100,tin,RoW,0.5800508393292159,0.02,0.3999491606707841
2100,zinc,China,0.7197481771541261,0.02,0.2602518228458739
2100,zinc,EU27,0.6452043780070952,0.02,0.3347956219929048
2100,zinc,RoW,0.6993827171947778,0.02,0.2806172828052221
